age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
35,admin.,single,secondary,cellular,18,may,173.0,1,unknown,no
27,services,single,secondary,cellular,18,may,391.0,1,unknown,yes
48,admin.,divorced,secondary,cellular,18,may,380.0,2,failure,no
28,,married,secondary,cellular,18,may,143.0,1,unknown,no
28,,single,,cellular,18,may,115.0,2,,no
54,services,married,secondary,cellular,18,may,217.0,1,unknown,no
33,,married,secondary,cellular,18,may,164.0,5,failure,no
26,,single,tertiary,cellular,18,may,,1,unknown,no
33,blue-collar,married,secondary,cellular,18,may,,1,unknown,no
30,technician,married,,cellular,18,may,167.0,1,unknown,no
26,blue-collar,married,secondary,cellular,18,,21.0,1,unknown,no
33,,divorced,,cellular,18,may,47.0,3,,no
58,,married,secondary,cellular,18,may,277.0,2,,no
32,technician,single,secondary,cellular,18,may,,1,unknown,no
33,,single,tertiary,cellular,18,may,202.0,1,failure,no
40,services,married,secondary,cellular,18,,9.0,5,,no
55,blue-collar,married,secondary,cellular,18,may,565.0,1,unknown,yes
34,,married,secondary,cellular,18,may,507.0,1,unknown,yes
52,,single,,telephone,18,may,82.0,6,other,no
22,student,single,secondary,cellular,18,may,105.0,1,,no
42,management,married,unknown,cellular,18,may,,1,,no
34,blue-collar,married,unknown,cellular,18,may,78.0,1,unknown,no
30,technician,single,tertiary,cellular,18,,546.0,1,unknown,no
29,services,single,secondary,cellular,18,may,196.0,1,unknown,no
28,admin.,single,,cellular,18,,431.0,1,unknown,yes
32,,married,secondary,cellular,18,may,152.0,7,,no
32,admin.,married,secondary,cellular,18,may,165.0,2,success,no
30,blue-collar,single,secondary,cellular,18,,,2,unknown,no
30,management,married,,cellular,18,,229.0,2,failure,no
33,,single,,cellular,18,may,74.0,3,,no
23,technician,single,secondary,cellular,18,may,,2,,no
27,management,single,,cellular,18,may,,5,unknown,no
25,,married,tertiary,cellular,18,may,600.0,4,,yes
48,,divorced,secondary,cellular,18,may,156.0,5,other,no
30,services,married,secondary,cellular,18,may,123.0,3,,no
39,blue-collar,single,primary,cellular,18,may,190.0,6,unknown,no
33,,divorced,secondary,cellular,18,may,114.0,2,unknown,no
45,admin.,divorced,secondary,cellular,18,may,435.0,7,success,no
38,,divorced,secondary,cellular,18,,43.0,1,success,no
37,management,divorced,tertiary,cellular,18,may,,1,,no
52,blue-collar,married,secondary,cellular,18,may,326.0,1,,no
33,management,single,tertiary,cellular,18,may,81.0,1,,no
43,services,married,secondary,cellular,18,may,,1,,no
30,management,single,secondary,cellular,18,,170.0,1,,no
32,,married,primary,cellular,18,may,189.0,1,unknown,no
27,,single,tertiary,cellular,18,,84.0,1,unknown,no
29,technician,single,tertiary,cellular,18,may,373.0,1,unknown,yes
36,,divorced,secondary,cellular,18,may,15.0,8,unknown,no
28,,married,tertiary,cellular,18,,143.0,1,unknown,no
31,management,single,tertiary,cellular,18,,399.0,1,unknown,no
37,blue-collar,divorced,primary,cellular,18,,125.0,3,failure,no
31,admin.,single,secondary,cellular,18,may,145.0,3,,no
38,blue-collar,divorced,secondary,cellular,18,may,,1,,no
29,blue-collar,single,secondary,cellular,18,,,1,unknown,no
31,,single,secondary,cellular,18,may,111.0,2,unknown,no
33,,single,secondary,cellular,18,may,184.0,1,unknown,no
38,services,married,unknown,cellular,18,,233.0,1,unknown,no
55,retired,divorced,,cellular,18,may,616.0,1,,yes
32,admin.,single,secondary,cellular,18,may,,1,failure,no
30,blue-collar,divorced,primary,cellular,18,,116.0,1,,no
35,blue-collar,single,,cellular,18,may,,1,unknown,no
25,,single,,cellular,18,may,504.0,1,,yes
29,management,single,tertiary,cellular,18,may,334.0,2,,no
30,self-employed,single,,cellular,18,may,144.0,1,unknown,no
38,,single,secondary,cellular,18,may,177.0,1,unknown,no
32,,single,secondary,cellular,18,may,232.0,1,,no
30,blue-collar,single,secondary,telephone,18,may,,2,unknown,no
25,technician,married,,cellular,18,may,700.0,3,unknown,yes
34,management,single,tertiary,cellular,18,,,5,unknown,no
29,,single,secondary,cellular,18,may,72.0,1,unknown,no
42,,divorced,secondary,cellular,18,,,1,unknown,no
32,blue-collar,single,secondary,cellular,18,may,183.0,1,unknown,no
24,technician,single,tertiary,cellular,18,,78.0,2,,no
30,admin.,single,,cellular,18,may,91.0,6,unknown,no
26,blue-collar,married,secondary,cellular,18,,253.0,2,,no
24,services,married,secondary,cellular,18,may,239.0,2,unknown,no
39,blue-collar,divorced,,cellular,18,may,169.0,1,unknown,no
31,blue-collar,single,primary,cellular,18,,87.0,1,unknown,no
34,blue-collar,single,unknown,cellular,18,may,20.0,1,failure,no
26,blue-collar,single,,cellular,18,may,121.0,5,unknown,no
48,blue-collar,single,unknown,cellular,18,may,127.0,1,,no
30,,married,tertiary,cellular,18,may,149.0,1,other,no
33,,married,secondary,cellular,18,,37.0,2,unknown,no
47,blue-collar,married,primary,cellular,18,may,132.0,1,failure,no
27,services,single,,cellular,18,,113.0,1,unknown,no
30,,divorced,tertiary,cellular,18,,,1,,no
36,housemaid,single,secondary,cellular,18,may,1008.0,1,success,yes
32,admin.,married,,cellular,18,may,,1,,no
33,technician,single,,cellular,18,,153.0,1,unknown,no
31,technician,single,tertiary,cellular,18,may,380.0,1,unknown,no
28,,single,,cellular,18,may,,1,unknown,no
30,technician,single,secondary,cellular,18,,66.0,1,unknown,no
30,blue-collar,married,secondary,cellular,18,may,57.0,1,unknown,no
27,blue-collar,married,unknown,cellular,18,may,,1,unknown,yes
23,blue-collar,single,unknown,cellular,18,may,,1,unknown,no
29,blue-collar,married,secondary,cellular,18,,180.0,1,unknown,no
33,technician,single,,cellular,18,,179.0,3,other,no
27,blue-collar,single,primary,cellular,18,may,,4,success,no
29,technician,single,secondary,cellular,18,may,,1,failure,no
27,blue-collar,single,secondary,cellular,18,may,143.0,1,unknown,no
25,services,single,secondary,cellular,18,may,1063.0,1,unknown,yes
24,admin.,single,,cellular,18,,317.0,1,,no
29,,single,secondary,cellular,18,may,105.0,1,failure,no
32,blue-collar,single,primary,cellular,18,,178.0,1,,yes
31,,single,tertiary,cellular,18,,,1,unknown,no
34,,single,unknown,cellular,18,may,612.0,1,unknown,yes
29,self-employed,single,tertiary,cellular,18,may,427.0,1,unknown,yes
29,,single,,cellular,18,may,316.0,1,unknown,no
56,admin.,single,secondary,cellular,18,may,103.0,2,unknown,no
29,,single,,cellular,18,may,73.0,2,unknown,no
35,management,divorced,unknown,cellular,18,may,,1,unknown,no
33,admin.,single,tertiary,cellular,18,may,,1,unknown,yes
30,blue-collar,single,unknown,cellular,18,may,599.0,1,,no
38,entrepreneur,married,tertiary,cellular,18,may,442.0,1,unknown,yes
45,technician,divorced,secondary,cellular,18,,618.0,1,failure,yes
24,blue-collar,single,secondary,cellular,18,may,504.0,1,unknown,no
45,unemployed,single,secondary,cellular,18,may,182.0,1,,no
27,,divorced,secondary,cellular,18,may,,1,failure,no
53,,married,primary,cellular,18,,248.0,1,failure,no
40,blue-collar,single,unknown,cellular,18,may,,1,unknown,no
26,blue-collar,single,secondary,cellular,18,may,82.0,4,unknown,no
36,services,single,secondary,cellular,18,may,182.0,2,unknown,no
21,student,single,tertiary,cellular,18,may,,2,,no
30,,married,primary,cellular,18,may,518.0,2,unknown,no
47,technician,married,secondary,cellular,18,,,2,success,no
39,services,single,primary,cellular,18,may,,4,failure,no
28,student,single,tertiary,telephone,18,may,203.0,5,,no
26,blue-collar,married,primary,cellular,18,may,222.0,3,,no
28,management,single,tertiary,cellular,18,may,,2,unknown,no
30,,single,secondary,cellular,18,may,,2,unknown,yes
26,blue-collar,single,secondary,cellular,18,may,1010.0,2,failure,no
31,services,single,unknown,cellular,18,may,180.0,2,unknown,no
27,technician,single,secondary,cellular,18,may,317.0,3,other,no
35,entrepreneur,single,tertiary,cellular,18,may,207.0,3,unknown,no
34,,single,tertiary,cellular,18,,46.0,6,failure,no
36,admin.,single,secondary,cellular,18,,120.0,2,unknown,no
34,,single,tertiary,cellular,18,,104.0,3,success,no
33,admin.,married,secondary,cellular,18,may,432.0,3,other,no
44,admin.,divorced,,cellular,18,may,517.0,3,failure,no
34,blue-collar,married,primary,cellular,18,,180.0,3,failure,no
25,services,single,secondary,cellular,18,may,,2,other,no
39,,married,secondary,cellular,18,may,98.0,2,unknown,no
34,blue-collar,divorced,secondary,cellular,18,may,465.0,2,unknown,no
32,blue-collar,married,primary,cellular,18,may,,5,failure,yes
26,blue-collar,single,,cellular,18,may,599.0,2,,no
50,,divorced,secondary,cellular,18,may,40.0,2,other,no
36,blue-collar,married,,cellular,18,may,15.0,8,,no
29,,single,secondary,cellular,18,may,18.0,4,unknown,no
44,admin.,married,secondary,cellular,18,,35.0,3,failure,no
27,technician,single,secondary,cellular,18,,309.0,2,unknown,no
27,,single,tertiary,cellular,18,,196.0,3,,no
60,retired,divorced,secondary,cellular,18,,76.0,3,unknown,no
34,admin.,married,secondary,cellular,18,may,61.0,7,unknown,no
41,management,married,tertiary,cellular,18,,154.0,2,unknown,no
57,blue-collar,married,secondary,telephone,18,may,23.0,2,unknown,no
40,blue-collar,married,,cellular,18,may,194.0,3,unknown,no
22,admin.,single,secondary,cellular,18,may,,2,unknown,no
32,blue-collar,married,,cellular,18,may,104.0,2,,no
28,,single,secondary,cellular,18,,98.0,2,failure,no
46,entrepreneur,married,secondary,cellular,18,,236.0,3,unknown,no
30,technician,married,secondary,cellular,18,may,,2,unknown,no
26,,single,primary,cellular,18,may,827.0,2,unknown,yes
35,,single,secondary,cellular,18,,181.0,2,,no
40,admin.,divorced,secondary,cellular,18,may,197.0,2,unknown,no
44,,single,secondary,cellular,18,may,9.0,4,failure,no
27,,married,secondary,cellular,18,may,166.0,4,unknown,no
30,,single,,cellular,18,may,36.0,2,,no
27,admin.,single,,cellular,18,may,267.0,2,failure,no
52,blue-collar,married,secondary,cellular,18,,87.0,2,other,no
31,services,single,secondary,cellular,18,may,409.0,3,,no
34,technician,married,,cellular,18,may,16.0,4,,no
35,blue-collar,divorced,secondary,cellular,18,may,11.0,5,failure,no
57,services,divorced,,cellular,18,,8.0,4,unknown,no
27,blue-collar,single,secondary,cellular,18,may,,4,,no
38,admin.,single,,cellular,18,may,9.0,2,failure,no
28,blue-collar,married,secondary,cellular,18,may,630.0,2,,no
30,admin.,married,secondary,cellular,18,may,23.0,5,unknown,no
35,admin.,married,secondary,cellular,18,may,382.0,2,unknown,no
23,student,single,secondary,cellular,18,may,33.0,5,other,no
29,admin.,single,secondary,cellular,18,may,774.0,4,unknown,yes
30,services,divorced,secondary,cellular,18,may,13.0,3,failure,no
30,admin.,single,secondary,cellular,18,may,227.0,2,unknown,no
47,services,divorced,secondary,cellular,18,may,178.0,3,,no
54,retired,divorced,,cellular,18,may,,4,,no
34,technician,divorced,,cellular,18,may,375.0,3,unknown,no
28,technician,single,secondary,telephone,18,may,40.0,8,failure,no
38,management,single,tertiary,cellular,18,may,241.0,3,,no
28,,single,secondary,cellular,18,may,190.0,8,,no
30,management,single,tertiary,cellular,18,may,213.0,4,,no
36,,single,secondary,cellular,18,may,,2,failure,no
37,blue-collar,married,secondary,cellular,18,,412.0,5,unknown,no
36,blue-collar,married,primary,cellular,18,may,31.0,6,unknown,no
35,blue-collar,single,secondary,cellular,18,may,173.0,2,unknown,no
27,blue-collar,single,secondary,cellular,18,,165.0,2,unknown,no
29,management,single,tertiary,cellular,18,may,179.0,3,unknown,no
30,technician,single,secondary,cellular,18,,,2,failure,no
33,blue-collar,divorced,secondary,cellular,18,may,158.0,2,unknown,no
27,blue-collar,single,secondary,cellular,18,may,,2,unknown,no
43,,single,,cellular,18,may,,3,other,no
35,management,single,,cellular,18,may,166.0,2,failure,no
23,blue-collar,single,secondary,cellular,18,may,857.0,3,unknown,no
40,technician,married,tertiary,cellular,18,may,,2,unknown,no
32,,single,unknown,cellular,18,may,,2,unknown,no
25,blue-collar,single,,cellular,18,may,1027.0,2,,yes
33,admin.,single,secondary,cellular,18,,221.0,2,other,no
24,services,single,secondary,cellular,18,may,113.0,2,unknown,no
25,blue-collar,single,secondary,cellular,18,may,549.0,3,unknown,no
32,management,married,tertiary,cellular,18,may,,2,unknown,no
28,entrepreneur,single,,cellular,18,may,567.0,2,unknown,no
27,,single,secondary,cellular,18,may,12.0,2,unknown,no
42,blue-collar,married,,cellular,18,may,,3,other,no
56,admin.,married,secondary,cellular,18,may,428.0,2,unknown,no
40,,single,,cellular,18,may,19.0,4,other,no
34,,single,primary,cellular,18,may,,3,unknown,no
29,entrepreneur,single,tertiary,cellular,18,may,,2,failure,no
30,retired,single,secondary,cellular,18,may,142.0,2,,no
34,management,single,tertiary,cellular,18,may,,2,unknown,yes
46,entrepreneur,divorced,,cellular,18,may,61.0,3,other,no
49,management,married,tertiary,cellular,18,,68.0,2,unknown,no
33,blue-collar,married,secondary,cellular,18,,732.0,2,,yes
22,management,single,tertiary,cellular,18,,130.0,2,unknown,no
32,technician,single,,cellular,18,may,542.0,2,unknown,yes
25,management,married,tertiary,cellular,18,may,695.0,2,,no
31,technician,single,tertiary,cellular,18,may,333.0,2,failure,no
33,blue-collar,married,secondary,cellular,18,may,,3,,no
33,technician,single,secondary,cellular,18,may,239.0,2,success,no
29,,divorced,unknown,cellular,18,may,295.0,2,,no
29,management,married,tertiary,cellular,18,may,,2,,no
37,admin.,single,secondary,cellular,18,may,,5,failure,no
34,blue-collar,married,secondary,cellular,18,may,189.0,3,failure,no
23,student,single,,cellular,18,may,,3,other,no
34,,married,,cellular,18,may,566.0,2,failure,no
26,services,single,primary,cellular,18,may,486.0,2,other,no
30,management,married,tertiary,cellular,18,,207.0,4,unknown,no
37,blue-collar,married,secondary,cellular,18,may,,4,unknown,no
28,blue-collar,married,,cellular,18,may,82.0,9,unknown,no
22,,single,,cellular,18,may,,2,,no
35,,single,,cellular,18,may,,4,failure,no
51,blue-collar,single,,cellular,18,may,351.0,2,,no
33,,single,,cellular,18,,,4,unknown,no
27,entrepreneur,married,secondary,cellular,18,,,3,unknown,no
29,blue-collar,married,secondary,cellular,18,may,112.0,4,failure,no
34,admin.,married,secondary,cellular,18,,222.0,4,,no
59,,divorced,primary,telephone,18,,110.0,3,failure,no
35,management,single,tertiary,cellular,18,may,311.0,2,unknown,no
27,blue-collar,single,secondary,cellular,18,may,466.0,2,unknown,no
26,,single,secondary,cellular,18,may,80.0,3,failure,no
31,blue-collar,married,,cellular,18,may,109.0,2,unknown,no
39,,divorced,primary,cellular,18,may,22.0,3,,no
43,self-employed,married,secondary,telephone,18,may,54.0,2,failure,no
33,,single,,cellular,18,may,,2,unknown,yes
38,blue-collar,married,primary,cellular,18,may,,2,,no
28,technician,single,,cellular,18,may,251.0,3,unknown,no
45,admin.,single,secondary,telephone,18,may,895.0,12,unknown,no
30,blue-collar,single,secondary,cellular,18,may,11.0,4,other,no
45,admin.,married,secondary,cellular,18,may,8.0,9,failure,no
30,,single,secondary,cellular,18,may,187.0,4,other,no
30,services,married,,cellular,18,may,83.0,2,unknown,no
34,blue-collar,married,primary,cellular,18,may,,6,other,yes
24,blue-collar,single,,cellular,18,,22.0,3,unknown,no
36,,married,secondary,cellular,18,may,427.0,4,unknown,no
29,,divorced,,cellular,18,,,4,unknown,no
36,blue-collar,single,primary,cellular,18,may,,2,,no
48,blue-collar,married,secondary,cellular,18,,66.0,2,failure,no
32,,married,unknown,cellular,18,may,66.0,2,unknown,no
28,services,single,secondary,cellular,18,,32.0,2,,no
56,,married,,telephone,18,,,2,unknown,no
40,management,divorced,tertiary,cellular,18,may,193.0,2,unknown,no
47,services,married,secondary,cellular,18,may,250.0,4,unknown,no
47,blue-collar,single,,cellular,18,may,72.0,3,failure,no
29,admin.,single,secondary,cellular,18,may,,2,,no
58,,married,primary,telephone,18,may,54.0,4,unknown,no
31,management,single,secondary,cellular,18,may,12.0,2,unknown,no
25,blue-collar,single,secondary,cellular,18,may,,2,unknown,no
29,management,married,,cellular,18,may,256.0,2,unknown,yes
34,blue-collar,married,secondary,cellular,18,may,11.0,11,,no
26,blue-collar,married,primary,cellular,18,may,410.0,3,failure,no
34,,married,secondary,cellular,18,,53.0,4,failure,no
24,technician,single,secondary,cellular,18,,,2,unknown,no
33,self-employed,single,secondary,cellular,18,may,30.0,2,other,no
27,technician,single,secondary,cellular,18,,5.0,2,unknown,no
57,retired,married,primary,telephone,18,,,10,unknown,no
24,technician,single,secondary,cellular,18,,,2,,no
28,admin.,single,primary,cellular,18,may,296.0,2,,no
33,blue-collar,married,primary,cellular,18,may,170.0,6,unknown,no
30,blue-collar,single,secondary,cellular,18,may,453.0,2,,no
28,services,married,secondary,cellular,18,,16.0,5,other,no
34,blue-collar,single,primary,cellular,18,may,,4,other,no
39,technician,married,,cellular,18,,122.0,3,failure,no
25,blue-collar,single,secondary,cellular,18,may,663.0,2,unknown,no
51,,married,,telephone,18,may,36.0,6,unknown,no
24,blue-collar,single,,cellular,18,,14.0,3,other,no
29,,married,secondary,cellular,18,,342.0,4,unknown,no
32,blue-collar,single,unknown,cellular,18,may,291.0,2,unknown,no
27,technician,married,tertiary,cellular,18,may,,2,,no
22,services,married,secondary,cellular,18,may,128.0,3,,no
24,admin.,single,,cellular,18,may,22.0,2,,no
32,,divorced,,cellular,18,may,82.0,3,other,no
35,services,married,secondary,cellular,18,may,146.0,2,,no
31,technician,married,secondary,cellular,18,may,9.0,5,unknown,no
31,entrepreneur,married,primary,cellular,18,may,9.0,3,failure,no
31,admin.,single,secondary,cellular,18,,64.0,2,,no
32,technician,married,secondary,cellular,18,may,8.0,4,,no
